0,397,60.00
0,398,60.00
1,398,60.00
2,398,60.00
2,398,60.00
3,398,60.00
4,398,60.00
5,397,60.00
6,397,60.00
8,397,60.00
11,397,60.00
13,397,60.00
15,397,60.00
18,396,60.00
20,396,60.00
22,395,60.00
24,395,60.00
27,394,60.00
29,394,60.00
31,393,60.00
34,393,60.00
36,392,60.00
38,392,60.00
41,391,60.00
44,391,60.00
46,390,60.00
49,390,60.00
51,388,60.00
53,388,60.00
56,388,60.00
58,387,60.00
60,387,60.00
63,386,60.00
65,385,60.00
67,385,60.00
70,385,60.00
72,384,60.00
74,384,60.00
77,383,60.00
79,382,60.00
81,382,60.00
84,381,60.00
87,381,60.00
89,380,60.00
92,380,60.00
94,378,60.00
96,379,60.00
99,378,60.00
101,378,60.00
103,377,60.00
106,376,60.00
108,376,60.00
111,375,60.00
113,375,60.00
116,374,60.00
118,373,60.00
121,373,60.00
123,372,60.00
126,372,60.00
129,371,60.00
132,371,60.00
134,370,-60.00
137,369,-60.00
140,369,-60.00
142,369,-60.00
145,369,-60.00
148,369,-60.00
150,369,-60.00
153,369,-60.00
155,369,-60.00
158,370,-60.00
161,370,-60.00
163,371,-60.00
166,371,-60.00
169,372,-60.00
172,372,-60.00
175,372,-60.00
178,373,-60.00
180,373,-60.00
183,374,-60.00
186,374,-60.00
188,374,-60.00
191,375,-60.00
194,375,-60.00
196,376,-60.00
199,376,-60.00
202,376,-60.00
204,377,-60.00
207,377,-60.00
210,378,-60.00
212,378,-60.00
216,378,-60.00
219,378,-60.00
221,379,-60.00
224,379,-60.00
227,380,-60.00
229,380,-60.00
232,380,-60.00
235,381,-60.00
237,381,-60.00
240,382,-60.00
243,382,60.00
245,382,60.00
247,383,60.00
250,383,60.00
252,383,60.00
256,382,60.00
258,382,60.00
261,381,60.00
263,381,60.00
266,380,60.00
268,380,60.00
271,379,60.00
273,379,60.00
276,378,60.00
278,378,60.00
281,377,60.00
283,376,60.00
286,376,60.00
288,375,60.00
291,375,60.00
293,374,60.00
296,374,60.00
299,373,60.00
302,372,60.00
304,372,60.00
307,371,60.00
309,371,60.00
312,370,60.00
314,369,60.00
317,369,60.00
319,368,60.00
322,368,60.00
324,367,60.00
327,366,60.00
329,366,60.00
332,366,60.00
334,365,60.00
337,364,60.00
339,364,60.00
343,363,60.00
345,362,60.00
348,362,60.00
350,361,60.00
353,361,60.00
355,361,60.00
358,360,60.00
360,360,60.00
363,359,60.00
365,358,60.00
367,357,60.00
370,357,60.00
372,356,60.00
375,356,60.00
377,355,60.00
380,355,60.00
382,354,60.00
386,354,-60.00
389,353,-60.00
391,353,-60.00
394,353,-60.00
397,353,-60.00
399,353,-60.00
402,353,-60.00
405,353,-60.00
407,353,-60.00
410,354,-60.00
412,354,-60.00
415,355,-60.00
418,355,-60.00
420,355,-60.00
423,355,-60.00
427,356,-60.00
429,356,-60.00
432,356,-60.00
435,357,-60.00
437,357,-60.00
440,358,-60.00
443,358,-60.00
445,359,-60.00
448,359,-60.00
451,360,-60.00
453,360,-60.00
456,361,-60.00
459,361,-60.00
461,361,-60.00
464,361,-60.00
467,362,-60.00
470,362,-60.00
473,362,-60.00
476,363,-60.00
478,363,-60.00
481,364,60.00
483,364,60.00
486,364,60.00
488,364,60.00
491,364,60.00
493,364,60.00
496,363,60.00
498,363,60.00
501,362,60.00
503,362,60.00
506,362,60.00
508,361,60.00
512,361,60.00
514,360,60.00
517,360,60.00
519,359,60.00
522,358,60.00
524,357,60.00
527,357,60.00
529,357,60.00
532,356,60.00
534,355,60.00
537,355,60.00
539,354,60.00
542,354,60.00
544,354,60.00
547,353,60.00
549,352,60.00
552,351,60.00
555,351,60.00
558,350,60.00
560,350,60.00
563,349,60.00
565,348,60.00
568,348,60.00
570,347,60.00
573,347,60.00
575,346,60.00
578,345,60.00
580,345,60.00
583,344,60.00
585,344,60.00
587,343,60.00
590,343,60.00
592,342,60.00
595,342,60.00
598,341,60.00
601,341,60.00
603,340,60.00
606,340,60.00
608,339,60.00
611,339,-60.00
614,338,-60.00
616,337,-60.00
619,337,-60.00
622,338,-60.00
624,337,-60.00
627,338,-60.00
629,338,-60.00
632,339,-60.00
635,339,-60.00
637,339,-60.00
641,339,-60.00
644,340,-60.00
646,340,-60.00
649,340,-60.00
652,341,-60.00
654,341,-60.00
657,342,-60.00
660,342,-60.00
662,342,-60.00
665,343,-60.00
668,343,-60.00
670,344,-60.00
673,344,-60.00
676,344,-60.00
678,345,-60.00
681,345,-60.00
685,346,-60.00
687,346,-60.00
690,346,-60.00
693,347,-60.00
695,347,-60.00
698,347,-60.00
701,348,-60.00
703,348,-60.00
706,348,-60.00
709,349,-60.00
711,350,-60.00
714,350,-60.00
716,351,-60.00
719,351,-60.00
722,351,-60.00
726,352,60.00
728,353,60.00
730,353,60.00
733,353,60.00
735,353,60.00
738,353,60.00
740,352,60.00
743,352,60.00
745,351,60.00
748,350,60.00
750,350,60.00
753,349,60.00
755,349,60.00
758,348,60.00
760,348,60.00
763,347,60.00
765,346,60.00
769,346,60.00
771,346,60.00
774,345,60.00
776,344,60.00
779,344,60.00
781,343,60.00
784,343,60.00
786,342,60.00
789,342,60.00
791,341,60.00
794,341,60.00
796,340,60.00
799,339,60.00
801,339,60.00
804,339,60.00
806,338,60.00
809,337,60.00
812,337,60.00
815,336,60.00
817,336,60.00
820,336,60.00
822,335,60.00
825,334,60.00
827,334,60.00
830,333,60.00
832,333,60.00
835,333,60.00
837,333,60.00
840,333,60.00
842,334,60.00
845,334,60.00
847,333,60.00
849,333,60.00
852,332,60.00
855,332,60.00
858,332,60.00
860,332,60.00
863,331,60.00
865,331,60.00
868,331,60.00
870,330,60.00
873,330,-60.00
876,329,-60.00
878,329,-60.00
881,329,-60.00
884,329,-60.00
886,330,-60.00
889,330,-60.00
891,331,-60.00
894,331,-60.00
898,332,-60.00
900,332,-60.00
903,332,-60.00
906,332,-60.00
908,332,-60.00
911,332,-60.00
914,332,-60.00
